cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,7f585b38d7ac,7f585b38d7bc,2705,16747,0,1,0,0,0,1,0,0,4
2,7f5863b85bd8,7f5863b85c00,17,77,0,5,0,0,0,14,0,0,38
2,7f5863b85b9f,7f5863b85b30,12,82,0,17,0,0,0,1,0,0,36
2,7f585b38d7a5,7f585b38d808,1535,21451,1,15,0,0,0,1,0,0,32
2,7f585b3ac018,7f585b3abe74,982,3086,0,0,0,0,0,1,0,0,2
7,7f585b38d801,7f585b3d3e59,538,18914,0,0,0,0,0,0,0,0,0
7,7f585b38582b,7f585b3c9f40,5715,26507,0,0,0,0,0,0,0,0,0
2,7f585b3ac09e,7f585b3abe74,818,6850,0,0,0,0,0,1,0,0,2
3,7f5863b8cd08,7f5863c04440,0,18,0,0,0,0,0,1,0,0,2
5,7f585b38d991,7f585b5dfdc0,3503,19170,0,0,0,0,0,1,0,0,2
7,7f585bb055c9,7f585b4402f6,150,5496,0,0,0,0,0,0,0,0,0
7,7f585b38ddbc,7f585b3cd547,1172,5795,0,0,0,0,0,0,0,0,0
7,7f5863b85a8e,7f5863b88773,17,58,0,0,0,0,0,0,0,0,0
1,7f585b3a4ae9,7f585b3a4afd,29,284,0,0,0,0,0,1,0,0,2
2,7f585b3a4b1f,0,38,275,0,0,0,0,0,0,0,0,0
2,7f585b3a4b5e,7f585b3a4b8f,1,312,0,0,0,0,0,8,0,0,16
7,7f585b38d753,7f585b3a65df,70,4179,0,0,0,0,0,0,0,0,0
2,7f585b3a4b54,0,65,248,0,0,0,0,0,0,0,0,0
2,7f585b3a4b0d,7f585b3a4b18,38,275,0,0,0,0,0,66,0,0,132
2,7f585b3a4b07,0,39,274,0,0,0,0,0,0,0,0,0
7,7f5863b85b49,7f5863b87e03,0,41,0,0,0,0,0,0,0,0,0
2,7f585b3a4b25,7f585b3a4bed,9,304,0,0,0,0,0,31,0,0,62
1,7f585b3a4bf5,7f585b3a4b4c,65,248,0,0,0,0,0,1,0,0,2
3,7f585b3a4bed,7f585b38d780,8,305,0,0,0,0,0,1,0,0,2
7,7f585b38dfa5,7f585b3cd547,386,3024,0,0,0,0,0,0,0,0,0
2,7f5863b87c62,0,0,24,0,0,0,0,0,0,0,0,0
1,7f585b3a701a,7f585b3a702d,0,180,0,0,0,0,0,1,0,0,2
2,7f5863b87420,0,0,18,0,0,0,0,0,0,0,0,0
3,7f585b3a7057,7f585b3a6790,114,66,0,0,0,0,0,1,0,0,2
2,7f5863b87430,7f5863b876a8,0,18,0,0,0,0,0,1,0,0,2
2,7f585b3a7401,0,100,4346,0,0,0,0,0,0,0,0,0
1,7f585b3a7407,7f585b3a6e14,174,4272,0,0,0,0,0,21,0,0,42
3,7f585b3a7006,7f585b3a6790,15,165,0,0,0,0,0,1,0,0,2
2,7f585b3a7038,0,0,180,0,0,0,0,0,0,0,0,0
2,7f585b3a703e,7f585b3a7049,0,180,0,0,0,0,0,1,0,0,2
2,7f5863b87406,0,0,18,0,0,0,0,0,0,0,0,0
2,7f5863b87413,0,0,18,0,0,0,0,0,0,0,0,0
2,7f5863b87c54,7f5863b87fc8,124,853,1,18,0,0,0,1,0,0,38
2,7f5863b87c18,7f5863b87d20,71,1185,0,1,0,0,0,14,0,0,30
1,7f585b3a7066,7f585b3a707e,0,180,0,0,0,0,0,1,0,0,2
4,7f585b38e4db,7f585b38e514,0,180,0,0,0,0,0,1,0,0,2
2,7f585b3a74de,0,0,3455,0,0,0,0,0,0,0,0,0
1,7f585b3a74d2,7f585b3a6c51,109,4732,0,0,0,0,0,1,0,0,2
2,7f5863b87caa,0,0,24,0,0,0,0,0,0,0,0,0
2,7f585b3a7090,7f585b3a709c,0,180,0,0,0,0,0,37,0,0,74
2,7f585b3a708a,0,0,180,0,0,0,0,0,0,0,0,0
3,7f585b3a74c8,7f585b567390,181,4659,0,0,0,0,0,1,0,0,2
2,7f5863b874b0,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b3a70b9,7f585b3a70ed,0,180,0,0,0,0,0,1,0,0,2
2,7f5863b87c80,7f5863b87c87,0,24,0,0,0,0,0,1,0,0,2
1,7f585b3a74fc,7f585b3a6f6b,29,3426,0,0,0,0,0,1,0,0,2
2,7f5863b874c4,0,0,18,0,0,0,0,0,1,0,0,2
3,7f585b3a74f2,7f585b567390,146,3309,0,0,0,0,0,1,0,0,2
2,7f5863b87cca,7f5863b87f80,0,24,0,0,0,0,0,1,0,0,2
2,7f585b3a70f2,0,0,180,0,0,0,0,0,0,0,0,0
2,7f585b3a74b1,0,56,4784,0,0,0,0,0,0,0,0,0
2,7f585b3a70b1,0,0,180,0,0,0,0,0,0,0,0,0
7,7f585b38e8af,7f585b390cfc,1,3224,0,0,0,0,0,0,0,0,0
2,7f5863b87c95,0,0,24,0,0,0,0,0,0,0,0,0
2,7f585b3a70a3,0,0,180,0,0,0,0,0,0,0,0,0
2,7f5863b87d2a,0,72,1184,0,0,0,0,0,0,0,0,0
1,7f585b3a7115,7f585b3a6891,173,7,0,0,0,0,0,1,0,0,2
7,7f585b3a694f,7f585b3a77a6,5052,49229,0,0,5,9512,0,1,0,0,19026
2,7f585b3a7100,0,0,180,0,0,0,0,0,0,0,0,0
2,7f5863b87d3e,7f5863b87fb0,137,1119,0,1,0,0,0,1,0,0,4
3,7f585b3a7106,7f585b5789f0,114,66,0,0,0,0,1,0,0,0,0
4,7f585b38e57c,7f585b38e5d0,0,1832,0,0,0,0,0,1,0,0,2
2,7f5863b87d4a,0,0,40,0,0,0,0,0,0,0,0,0
7,7f585b38e525,7f585b3937d8,0,180,0,0,0,0,0,0,0,0,0
2,7f585b92fd9b,0,21,292,0,0,0,0,0,0,0,0,0
2,7f5863b87de5,7f5863b884a0,0,38,0,0,0,0,0,1,0,0,2
4,7f585b3a6991,7f585b3a6ced,790,16649,0,0,89,2650,0,1,0,0,5302
2,7f585b92fdc9,0,157,156,0,0,0,0,0,0,0,0,0
2,7f5863b87df5,0,0,40,0,0,0,0,0,0,0,0,0
3,7f5863b87dfe,7f5863b85b00,0,40,0,0,0,0,0,1,0,0,2
2,7f585b92fdc4,0,157,156,0,0,0,0,0,0,0,0,0
2,7f585b3a75fe,7f585b3a6fb7,47,597,0,0,0,0,0,1,0,0,2
2,7f585b3a75f1,7f585b3a76b8,5,2717,0,55,0,0,0,1,0,0,112
7,7f585b3a65f7,7f585b3a6d83,207,11587,0,0,0,0,0,0,0,0,0
7,7f585bb0e5ea,7f585b578b9f,1400,2214,0,0,0,0,0,0,0,0,0
2,7f585b92fde9,7f585b92fe68,39,274,0,8,0,0,0,5,0,0,26
2,7f5863b87dd0,0,0,40,0,0,0,0,0,0,0,0,0
2,7f585b92fdac,0,44,269,0,0,0,0,0,0,0,0,0
2,7f5863b87dda,7f5863b87df0,0,40,0,1,0,0,0,2,0,0,6
3,7f585b92fda1,7f585b92fa90,247,66,0,0,0,0,1,26,0,0,52
2,7f585b92fde4,0,50,263,0,0,0,0,0,0,0,0,0
7,7f585b38e5e4,7f585b39525a,0,1832,0,0,0,0,0,0,0,0,0
1,7f585b3a765b,7f585b3a6b4c,104,7244,0,0,0,0,0,1,0,0,2
1,7f585b3a761b,7f585b3a6c51,573,1935,0,0,0,0,0,1,0,0,2
3,7f585b3a7611,7f585b5789f0,288,2220,0,0,0,0,0,1,0,0,2
2,7f5863b87e2e,7f5863b87f40,186,1030,1,75,0,0,0,1,0,0,152
2,7f5863b87e6e,0,21,218,0,0,0,0,0,0,0,0,0
3,7f585b3a764e,7f585b3a65a0,94,7254,0,0,0,0,0,1,0,0,2
1,7f5863b87e03,7f5863b8801d,0,40,0,0,0,0,0,1,0,0,2
2,7f5863b87e45,0,21,218,0,0,0,0,0,0,0,0,0
1,7f585b92fe7c,7f585b92fdff,0,40,0,0,0,0,0,1,0,0,2
2,7f5863b87e59,0,21,218,0,0,0,0,0,0,0,0,0
1,7f5863b87ea1,7f5863b87f80,8,231,0,0,0,0,0,1,0,0,2
2,7f585b92fadc,0,1155,303,0,0,0,0,0,0,0,0,0
2,7f585b92faca,7f585b92fb85,1258,615,2,45,0,0,0,2,0,0,94
1,7f585b92fa87,7f585baf6960,0,313,0,0,0,0,0,3,0,0,6
2,7f5863b87e83,0,17,222,0,0,0,0,0,0,0,0,0
2,7f585b92fab8,0,1385,488,0,0,0,0,0,0,0,0,0
2,7f585b3a76bf,7f585b3a6fb7,0,2078,0,0,0,0,0,1,0,0,2
2,7f5863b876ca,0,0,18,0,0,0,0,0,1,0,0,2
2,7f585b92faf4,7f585b92fb60,251,121,0,9,0,0,0,1,0,0,20
2,7f585b92faeb,7f585b92fb70,495,290,7,27,0,0,0,1,0,0,56
2,7f585b92fae2,7f585b92fb20,842,616,1,9,0,0,0,1,0,0,20
2,7f5863b876d9,0,0,18,0,0,0,0,0,0,0,0,0
2,7f5863b87e9f,0,17,222,0,0,0,0,0,0,0,0,0
1,7f585b92fb19,7f585b92faa8,299,66,0,0,0,0,0,1,0,0,2
1,7f585b92fb53,7f585b92faa8,114,142,0,0,0,0,1,1,0,0,2
1,7f5863b8776b,7f5863b874a9,0,18,0,0,0,0,0,1,0,0,2
3,7f585b3a7349,7f585b3a6790,113,67,0,0,0,0,35,19,0,0,38
2,7f585b92ff4e,7f585b92ff60,0,313,0,0,0,0,0,1,0,0,2
2,7f585b92ff41,0,16,297,0,0,0,0,0,0,0,0,0
2,7f5863b87738,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b92fb3a,7f585b92fb02,99,150,6,9,0,0,0,1,0,0,20
2,7f585b3a7779,0,7602,18255,0,0,0,0,0,0,0,0,0
2,7f585b3a737f,0,0,180,0,0,0,0,0,0,0,0,0
2,7f5863b87706,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b92fb73,7f585b92fba0,224,613,3,12,0,0,0,1,0,0,26
2,7f5863b8774a,0,0,18,0,0,0,0,0,0,0,0,0
3,7f585b92ff36,7f585b92fa90,0,313,0,0,0,0,0,1,0,0,2
1,7f5863b87f4d,7f5863b87c46,165,812,0,0,0,0,0,1,0,0,2
2,7f5863b87753,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b92ff28,0,0,313,0,0,0,0,0,0,0,0,0
7,7f5863b86b17,7f585b5965f4,0,333,0,0,0,0,0,0,0,0,0
1,7f585b92fb6e,7f585b92fb3c,8,51,0,0,0,0,0,1,0,0,2
2,7f585b3a776c,7f585b3a7772,7044,18813,0,25,0,0,0,1,0,0,52
1,7f585b3a7362,7f585b3a7375,0,180,0,0,0,0,0,1,0,0,2
2,7f5863b87719,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b92fb60,0,2,57,0,0,0,0,0,0,0,0,0
2,7f585b92fb25,7f585b92fb70,417,256,9,31,0,0,1,26,0,0,114
2,7f585b3a7393,7f585b3a6a3f,0,180,0,0,0,0,0,1,0,0,2
2,7f585b3a7790,0,1405,24452,0,0,0,0,0,1,0,0,2
2,7f5863b873af,0,0,18,0,0,0,0,0,0,0,0,0
2,7f5863b87bf3,0,56,1200,0,0,0,0,0,0,0,0,0
2,7f5863b873f3,7f5863b873fa,0,18,0,0,0,0,0,1,0,0,2
2,7f5863b873fe,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b3a7385,7f585b3a7390,0,180,0,0,0,0,0,1,0,0,2
1,7f5863b87fbc,7f5863b87e23,224,992,0,0,0,0,0,1,0,0,2
2,7f585b3a77bb,0,4599,21259,0,0,0,0,0,3,0,0,6
3,7f585b92fff6,7f585b92fa90,237,76,0,0,0,0,0,1,0,0,2
2,7f5863b87f8c,0,10,253,0,0,0,0,0,0,0,0,0
2,7f585b92ffe8,0,1,312,0,0,0,0,0,0,0,0,0
2,7f585b3a73ed,7f585b3a6e06,234,6044,1,1,0,0,0,1,0,0,4
3,7f585b3a77a1,7f585b3a6790,5174,20683,0,0,0,0,0,357,0,0,714
2,7f5863b8739f,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b3a6c18,7f585b3a74aa,187,7161,1,4,0,0,0,8,0,0,24
2,7f585b3a685e,0,111,249,0,0,0,0,0,0,0,0,0
2,7f585b3a6c5c,7f585b3a6e14,770,6579,0,0,0,0,37,830,0,0,1660
2,7f585b3a6853,7f585b3a6950,3415,14024,0,8,0,0,0,1,0,0,18
2,7f585b3a6851,0,4599,12840,0,0,0,0,0,0,0,0,0
2,7f585b3a6815,0,8594,17299,0,0,0,0,0,2,0,0,4
2,7f585b3a6846,7f585b3a6a50,4608,17671,0,67,0,0,0,1,0,0,136
2,7f585b3a683d,7f585b3a687a,6648,19245,0,31,0,0,0,1,0,0,64
2,7f585b3a6834,0,8593,17300,0,0,0,0,0,0,0,0,0
2,7f585b3a6874,7f585b3a6968,213,147,0,0,0,0,0,1,0,0,2
2,7f585b3a682a,0,8594,17299,0,0,0,0,0,1,0,0,2
2,7f585b3a6869,0,111,249,0,0,0,0,0,0,0,0,0
2,7f585b3a6c2c,7f585b3a7609,180,2328,0,0,0,0,0,1,0,0,2
2,7f585b3a6c23,0,131,2377,0,0,0,0,0,0,0,0,0
1,7f585b3a689a,7f585b3a68b0,9441,16455,0,0,0,0,0,1,0,0,2
2,7f585b38e4d2,0,0,180,0,0,0,0,0,0,0,0,0
2,7f585b3a68d1,7f585b3a68e7,3400,3059,0,0,0,0,0,1,0,0,2
2,7f585b38e895,0,1,3224,0,0,0,0,0,0,0,0,0
2,7f585b3a68cb,7f585b3a68e7,8719,17177,5,19,0,0,0,1,0,0,40
2,7f585b38e8c2,7f585b38e730,6,3399,0,0,0,0,0,1,0,0,2
3,7f585b3a6882,7f585b5789f0,2606,1008,0,0,0,0,1,0,0,0,0
2,7f585b3a68c6,7f585b3a68a0,2091,5584,0,0,0,0,0,1068,0,0,2136
1,7f585b3a68ff,7f585b3a692d,6954,6790,0,0,0,0,0,1,0,0,2
2,7f585bb0e4ff,0,235,3379,0,0,0,0,0,0,0,0,0
2,7f585b3a68bd,7f585b3a68c8,6257,11964,0,0,0,0,0,1,0,0,2
2,7f585b3a68b7,7f585b3a68bf,7394,18502,15,136,0,0,0,1,0,0,274
3,7f585bb0e4f7,7f585bac6360,1553,2061,0,0,0,0,0,75,0,0,150
3,7f585b3a68f6,7f585babf710,6269,7475,0,0,0,0,0,1,0,0,2
2,7f585b3a68ea,7f585b3a692d,3260,22636,1,16,0,0,0,1,0,0,34
2,7f585b3a68a8,7f585b3a68c8,4454,3221,0,0,0,0,0,1,0,0,2
2,7f585bb0e519,7f585bb0e5e0,235,3379,0,0,0,0,0,1,0,0,2
2,7f585b38e55d,0,0,1832,0,0,0,0,0,0,0,0,0
2,7f585b3a6d50,7f585b3a6d5c,118,6160,0,0,0,0,0,1,0,0,2
2,7f585b38e950,0,1,179,0,0,0,0,0,0,0,0,0
2,7f585b3a6956,0,3304,13775,0,0,0,0,0,0,0,0,0
2,7f585b3a6d4a,0,8,6270,0,0,0,0,0,0,0,0,0
3,7f585b3a6d0d,7f585b3a6790,2884,3394,0,0,0,0,1,0,0,0,0
2,7f585bb0e50c,0,235,3379,0,0,0,0,0,1,0,0,2
2,7f585b38e946,0,1,179,0,0,0,0,0,0,0,0,0
2,7f585b3a693b,0,22337,31944,0,0,0,0,0,0,0,0,0
2,7f585b38e93b,0,1,179,0,0,0,0,0,0,0,0,0
3,7f585b3a6d7e,7f585b3a65a0,92,4354,0,0,0,0,0,1,0,0,2
2,7f585b3a6970,0,3656,13783,0,0,0,0,0,0,0,0,0
2,7f585b38e570,0,0,1832,0,0,0,0,0,0,0,0,0
7,7f5863b8750f,7f5863b88913,0,18,0,0,0,0,0,0,0,0,0
1,7f585b3a6d2b,7f585b3a6d3e,116,6162,0,0,0,0,0,1,0,0,2
2,7f585b3a6d6a,7f585b3a6d95,115,6163,0,1,0,0,0,2,0,0,6
2,7f585b3a6928,0,6628,21757,0,0,0,0,0,1,0,0,2
2,7f585b38e92d,7f585b38ea28,1,179,0,0,0,0,0,1,0,0,2
2,7f585b3a6961,7f585b3a6968,3443,13636,0,0,0,0,0,1,0,0,2
2,7f585b38e567,0,0,1832,0,0,0,0,0,0,0,0,0
2,7f585b38e927,0,1,179,0,0,0,0,0,0,0,0,0
2,7f585b3a6d64,0,118,6160,0,0,0,0,0,0,0,0,0
2,7f585b38e964,0,1,179,0,0,0,0,0,0,0,0,0
3,7f585b3a65da,7f585b38d730,10,3623,0,0,0,0,0,1,0,0,2
2,7f585b3a6d98,0,12,6266,0,0,0,0,0,0,0,0,0
2,7f585b3a65d5,0,68,3565,0,0,0,0,0,0,0,0,0
5,7f585b92fdd4,7f585b92fa80,2,311,0,0,0,0,0,1,0,0,2
2,7f585b3a65cd,0,68,3565,0,0,0,0,0,0,0,0,0
2,7f5863b869f5,0,0,333,0,0,0,0,0,1,0,0,2
2,7f585b3a65c2,7f585b3a65f2,238,11556,0,29,0,0,0,1,0,0,60
1,7f585b38e981,7f585b3aaad0,1,179,0,0,0,0,0,1,0,0,2
2,7f585b3a6dc0,7f585b3a73e4,233,6045,0,0,0,0,0,1,0,0,2
2,7f585b3a65ba,0,187,11607,0,0,0,0,0,0,0,0,0
5,7f585b92fdb8,7f585b3bf3b0,278,35,0,0,0,0,0,1,0,0,2
2,7f585b3a65b0,0,187,11607,0,0,0,0,0,0,0,0,0
3,7f585b3a6daf,7f585b5789f0,1622,4656,0,0,0,0,0,1,0,0,2
2,7f585b3a65e2,7f585b3a65f2,86,3547,0,0,0,0,0,1,0,0,2
2,7f585b3a6da1,0,12,6266,0,0,0,0,0,0,0,0,0
1,7f585b3a6e1b,7f585b3a6891,2952,10675,0,0,0,0,0,1,0,0,2
2,7f585b3a6a5f,7f585b3a6a6a,4,4836,0,286,0,0,0,1,0,0,574
2,7f5863b86a2b,0,0,333,0,0,0,0,0,0,0,0,0
2,7f5863b86a6c,0,0,333,0,0,0,0,0,0,0,0,0
2,7f585b3a6e0e,0,1,1831,0,0,0,0,0,0,0,0,0
3,7f585b3a6e4e,7f585b3a6790,957,2496,0,0,0,0,1,0,0,0,0
7,7f585b92fe0c,7f585b3bf8aa,2,311,0,0,0,0,0,0,0,0,0
2,7f5863b86a7e,0,0,333,0,0,0,0,0,1,0,0,2
1,7f585b3a6a45,7f585b3a6891,113,67,0,0,0,0,0,1,0,0,2
2,7f5863b86a3c,0,0,333,0,0,0,0,0,0,0,0,0
2,7f5863b86a02,0,0,333,0,0,0,0,0,0,0,0,0
2,7f5863b86a47,0,0,333,0,0,0,0,0,0,0,0,0
2,7f585b38ea31,7f585b38e933,1,179,0,0,0,0,0,105,0,0,210
2,7f585b3a6a76,7f585b3a6a81,394,4446,0,0,0,0,0,1,0,0,2
2,7f5863b86a0c,0,0,333,0,0,0,0,0,0,0,0,0
2,7f585b3a6a6d,0,7,4833,0,0,0,0,0,0,0,0,0
2,7f5863b86a14,0,0,333,0,0,0,0,0,0,0,0,0
1,7f585b3a6e67,7f585b3a6e7d,0,3454,0,0,0,0,0,1,0,0,2
2,7f5863b86a5f,0,0,333,0,0,0,0,0,0,0,0,0
3,7f585b3a6edf,7f585b3a6790,701,2753,0,0,0,0,0,1,0,0,2
3,7f585b3a6ade,7f585b3a6790,1387,5961,0,0,0,0,47,74,0,0,148
2,7f5863b86ae4,7f5863b86af5,0,173,0,0,0,0,0,1,0,0,2
5,7f585b92fad6,7f585b3bf3b0,1228,230,0,0,0,0,0,1,0,0,2
1,7f585b3a6a8b,7f585b3a6891,2325,2515,0,0,0,0,0,1,0,0,2
5,7f5863b876f3,7f5863b8cd00,0,18,0,0,0,0,0,7,0,0,14
2,7f585b3a6e88,0,0,3454,0,0,0,0,0,0,0,0,0
2,7f585b3a6e8e,7f585b3a6e99,0,3454,0,0,0,0,0,1,0,0,2
2,7f5863b86ac3,0,0,333,0,0,0,0,0,0,0,0,0
3,7f585b38e6f9,7f585b93eea0,1819,193,0,0,0,0,855,87,0,0,174
1,7f585b3a6efd,7f585b3a6f0d,1,3454,0,0,0,0,0,1,0,0,2
2,7f585b38e6f3,0,133,1879,0,0,0,0,0,0,0,0,0
1,7f585b3a6af7,7f585b3a6b0d,169,7179,0,0,0,0,0,1,0,0,2
2,7f5863b86a8f,0,0,333,0,0,0,0,0,0,0,0,0
2,7f5863b86acc,0,0,333,0,0,0,0,0,1,0,0,2
2,7f585b38e6e9,7f585b38e8b0,136,3269,0,1,0,0,0,1,0,0,4
5,7f585b92faaf,7f585b3bf3b0,1260,613,0,0,0,0,0,1,0,0,2
2,7f5863b86ade,7f5863b86af5,0,333,0,10,0,0,0,187,0,0,394
2,7f5863b86a9d,0,0,333,0,0,0,0,0,1,0,0,2
2,7f585b3a6f18,0,1,3454,0,0,0,0,0,1,0,0,2
2,7f585b3a6b18,7f585b3a6b20,67,7281,0,28,0,0,0,7,0,0,70
2,7f585b3a6f1e,7f585b3a6f29,0,3455,0,0,0,0,0,1,0,0,2
2,7f585b3a6b1e,7f585b3a6b29,129,3382,0,0,0,0,0,1,0,0,2
2,7f585b38e757,7f585b38e788,5,3400,0,0,0,0,0,1,0,0,2
5,7f585b92ff49,7f585b3bf3b0,254,59,0,0,0,0,0,1,0,0,2
2,7f585b3a6b08,7f585b3a6b29,38,3799,0,0,0,0,0,1,0,0,2
2,7f585b38e701,7f585b38e8b9,83,1929,0,0,0,0,0,1,0,0,2
2,7f585b3a6b46,7f585b3a7646,148,7200,0,1,0,0,0,1,0,0,4
2,7f585b38e745,0,5,3400,0,0,0,0,0,0,0,0,0
2,7f5863b86b03,0,0,333,0,0,0,0,0,0,0,0,0
1,7f585b3a6b7e,7f585b3a6b8e,337,7011,0,0,0,0,0,5,0,0,10
2,7f585b3a6b37,0,167,7181,0,0,0,0,0,0,0,0,0
2,7f585b3a6f35,7f585b3a74d7,0,3455,0,0,0,0,0,1,0,0,2
7,7f585b92ff68,7f585b3bf737,2,311,0,0,2,34,0,0,0,0,68
2,7f585b3a6b2d,0,167,7181,0,0,0,0,0,0,0,0,0
2,7f585b3a6b27,7f585b3a6b00,42,3795,0,0,0,0,0,1,0,0,2
3,7f585b3a6b65,7f585b3a6790,1389,5959,0,0,0,0,0,1,0,0,2
2,7f585b3a6b9a,7f585b3a6ba2,170,7178,0,3,0,0,0,1,0,0,8
2,7f585b3a6f98,7f585b3a6fa2,29,3426,0,1,0,0,0,1,0,0,4
7,7f5863b87fa6,7f5863b8bd15,147,1109,0,0,0,0,0,0,0,0,0
2,7f585b3a6bde,0,1,615,0,0,0,0,0,0,0,0,0
2,7f585b38e797,7f585b38e7b6,4,3401,0,0,0,0,0,1,0,0,2
3,7f585b38e7d6,7f585b38bf90,1,179,0,0,0,0,0,1,0,0,2
2,7f585b3a6bd6,0,1,615,0,0,0,0,0,0,0,0,0
2,7f585b3a6bcb,7f585b3a6c13,155,7193,0,2,0,0,0,1,0,0,6
1,7f585b3a6fca,7f585b3a6891,264,3191,0,0,0,0,0,1,0,0,2
7,7f585b3a77c9,7f585b397b1a,157,25701,0,0,0,2610,0,1,0,0,5222
2,7f585b3a6b89,7f585b3a6bac,86,522,0,0,0,0,0,1,0,0,2
7,7f585b92fb8d,7f585b92fda6,60,768,0,0,8,15,0,0,0,0,30
2,7f585b38e7cd,0,1,179,0,0,0,0,0,0,0,0,0
2,7f585b3a6bc3,0,355,6993,0,0,0,0,0,0,0,0,0
2,7f585b38e7c2,7f585b38e887,2,3403,0,5,0,0,0,1,0,0,12
7,7f585b92fbb8,7f585b92ff3b,27,397,0,0,3,7,0,0,0,0,14
2,7f585b3a6bff,7f585b3a6c13,18,598,0,0,0,0,0,1,0,0,2
2,7f585b38e7fe,7f585b38e920,1,179,0,0,0,0,0,1,0,0,2
2,7f585b3a6bb3,0,340,7008,0,0,0,0,0,1,0,0,2
2,7f585b3a6fb1,7f585b3a75ed,67,2655,0,0,0,0,0,19,0,0,38
2,7f585b38e7f4,0,1,179,0,0,0,0,0,0,0,0,0
2,7f585b3a6baa,7f585b3a6b80,53,555,0,0,0,0,0,1,0,0,2
2,7f585b3a67e9,7f585b3a6908,14945,39333,6,50,0,0,0,1,0,0,102
2,7f585b3a6fad,7f585b3a6fb7,31,3424,0,54,0,0,0,2,0,0,112
3,7f585b3a6bed,7f585b38d730,0,616,0,0,0,0,0,1,0,0,2
2,7f585b3a6ba0,7f585b3a6bac,254,6486,0,3,0,0,0,1,0,0,8
2,7f585b38e7e5,0,1,179,0,0,0,0,0,0,0,0,0
5,7f585b3a065b,7f585b5dfd60,481,7375,0,0,0,0,0,1,0,0,2
5,7f585b3a063f,7f585b5dfd90,2665,14598,0,0,0,0,0,1,0,0,2
7,7f585b3a066e,7f585b3ab03c,191,9216,0,0,0,0,0,0,0,0,0
4,7f585b3a0711,7f585b3a07dd,561,6687,0,0,0,0,0,1,0,0,2
7,7f585b3a8302,7f585b38d840,41,3837,0,0,0,0,0,0,0,0,0
1,7f5863b88829,7f5863b88434,0,10,0,0,0,0,0,6,0,0,12
2,7f5863b8806e,7f5863b883b8,111,883,0,31,0,0,0,1,0,0,64
2,7f5863b8842e,0,2,75,0,0,0,0,0,0,0,0,0
2,7f5863b88436,7f5863b88428,2,122,1,33,0,0,0,1,0,0,68
2,7f5863b8843f,7f5863b88445,0,47,0,18,0,0,0,1,0,0,38
2,7f5863b8803c,0,110,883,0,0,0,0,0,0,0,0,0
2,7f5863b8880a,7f5863b87f92,4,9,1,2,0,0,0,1,0,0,6
2,7f5863b88412,7f5863b885c0,40,918,3,40,0,0,0,1,0,0,82
2,7f5863b88856,7f5863b887fe,1,2,0,0,0,0,0,1,0,0,2
2,7f5863b8841a,7f5863b88434,0,37,0,0,0,0,0,1,0,0,2
1,7f5863b8845a,7f5863b88410,0,34,0,0,0,0,0,1,0,0,2
2,7f5863b880e1,0,26,85,0,0,0,0,0,0,0,0,0
2,7f5863b884e4,0,26,51,0,0,0,0,0,0,0,0,0
2,7f5863b880ea,0,26,85,0,0,0,0,0,0,0,0,0
2,7f5863b884ef,7f5863b88133,26,51,0,6,0,0,0,1,0,0,14
1,7f5863b884ad,7f5863b87df0,0,38,0,0,0,0,0,6,0,0,12
2,7f5863b880fa,0,26,85,0,0,0,0,0,0,0,0,0
1,7f5863b888fe,0,0,1,0,0,0,0,0,1,0,0,2
2,7f5863b880c3,0,26,85,0,0,0,0,0,0,0,0,0
2,7f5863b888c8,7f5863b87f92,63,829,0,3,0,0,0,1,0,0,8
1,7f5863b884c8,7f5863b88167,0,5,0,0,0,0,0,1,0,0,2
2,7f5863b880d3,0,26,85,0,0,0,0,0,0,0,0,0
1,7f5863b88497,0,0,1,0,0,0,0,0,1,0,0,2
2,7f5863b88927,7f5863b87f92,2,16,0,0,0,0,0,1,0,0,2
2,7f5863b88128,7f5863b88133,26,85,0,2,0,0,0,26,0,0,56
2,7f5863b8812d,7f5863b884e0,26,51,0,1,0,0,0,1,0,0,4
2,7f5863b88532,7f5863b8853c,26,42,0,8,0,0,0,1,0,0,18
2,7f5863b88575,7f5863b87f92,40,28,0,0,0,0,0,1,0,0,2
2,7f5863b8813e,0,0,43,0,0,0,0,0,2,0,0,4
2,7f5863b8814a,7f5863b882d8,0,41,0,1,0,0,0,8,0,0,18
2,7f5863b88108,0,26,85,0,0,0,0,0,0,0,0,0
3,7f5863b8890e,7f5863b87380,0,18,0,0,0,0,0,1,0,0,2
2,7f5863b88112,0,26,85,0,0,0,0,0,0,0,0,0
2,7f5863b8811b,0,26,85,0,0,0,0,0,0,0,0,0
2,7f5863b88919,0,0,18,0,0,0,0,0,0,0,0,0
